order_id,order_date,order_timestamp,store_location,region,customer_id,payment_method,order_total
500319,2026-01-14,2026-01-14 13:05:00,Downtown,North,632,Mobile Pay,7.44
500320,2026-01-14,2026-01-14 10:38:00,Harbor Point,South,802,Mobile Pay,10.57
500321,2026-01-14,2026-01-14 12:57:00,Riverside,South,544,Credit Card,5.96
500322,2026-01-14,2026-01-14 08:25:00,Harbor Point,South,281,Credit Card,27.35
500323,2026-01-14,2026-01-14 18:48:00,Harbor Point,South,4,Mobile Pay,23.82
500324,2026-01-14,2026-01-14 10:26:00,Uptown Mall,East,806,Credit Card,3.94
500325,2026-01-14,2026-01-14 12:44:00,Riverside,South,776,Mobile Pay,10.58
500326,2026-01-14,2026-01-14 07:36:00,Riverside,South,57,Credit Card,8.33
500327,2026-01-14,2026-01-14 18:42:00,Airport Kiosk,West,281,Credit Card,7.3
500328,2026-01-14,2026-01-14 07:32:00,Airport Kiosk,West,451,Credit Card,14.95
500329,2026-01-14,2026-01-14 18:57:00,Riverside,South,505,Cash,12.15
500330,2026-01-14,2026-01-14 08:15:00,Harbor Point,South,683,Debit Card,7.43
500331,2026-01-14,2026-01-14 09:21:00,Airport Kiosk,West,235,Credit Card,18.01
500332,2026-01-14,2026-01-14 09:09:00,Harbor Point,South,323,Credit Card,6.44
500333,2026-01-14,2026-01-14 13:55:00,Downtown,North,428,Credit Card,10.21
500334,2026-01-15,2026-01-15 13:12:00,Riverside,South,529,Credit Card,3.9
500335,2026-01-15,2026-01-15 07:50:00,Downtown,North,25,Cash,3.2
500336,2026-01-15,2026-01-15 07:35:00,Downtown,North,381,Debit Card,6.34
500337,2026-01-15,2026-01-15 17:44:00,Uptown Mall,East,601,Cash,3.45
500338,2026-01-15,2026-01-15 13:33:00,Harbor Point,South,356,Credit Card,3.67
500339,2026-01-15,2026-01-15 08:50:00,Uptown Mall,East,383,Debit Card,6.62
500340,2026-01-15,2026-01-15 07:17:00,Downtown,North,136,Credit Card,8.41
500341,2026-01-15,2026-01-15 07:59:00,Riverside,South,720,Debit Card,15.52
500342,2026-01-15,2026-01-15 15:15:00,Airport Kiosk,West,562,Mobile Pay,8.11
500343,2026-01-15,2026-01-15 17:53:00,Airport Kiosk,West,869,Debit Card,8.6
500344,2026-01-15,2026-01-15 09:19:00,Uptown Mall,East,302,Debit Card,4.42
500345,2026-01-15,2026-01-15 09:03:00,Airport Kiosk,West,28,Debit Card,14.07
500346,2026-01-15,2026-01-15 17:59:00,Riverside,South,340,Credit Card,10.88
500347,2026-01-15,2026-01-15 18:55:00,Harbor Point,South,397,Credit Card,15.8
500348,2026-01-15,2026-01-15 15:27:00,Riverside,South,756,Credit Card,11.91
500349,2026-01-15,2026-01-15 13:44:00,Downtown,North,78,Credit Card,12.88
500350,2026-01-15,2026-01-15 10:05:00,Riverside,South,700,Cash,19.9
500351,2026-01-15,2026-01-15 08:48:00,Harbor Point,South,885,Cash,11.47
500352,2026-01-15,2026-01-15 07:41:00,Harbor Point,South,509,Credit Card,12.83
500353,2026-01-15,2026-01-15 07:55:00,Harbor Point,South,664,Mobile Pay,2.46
500354,2026-01-16,2026-01-16 07:15:00,Riverside,South,91,Debit Card,15.86
500355,2026-01-16,2026-01-16 09:52:00,Uptown Mall,East,355,Debit Card,16.17
500356,2026-01-16,2026-01-16 09:36:00,Riverside,South,244,Cash,3.47
500357,2026-01-16,2026-01-16 15:16:00,Uptown Mall,East,377,Mobile Pay,8.28
500358,2026-01-16,2026-01-16 10:46:00,Uptown Mall,East,778,Credit Card,6.9
500359,2026-01-16,2026-01-16 13:18:00,Uptown Mall,East,804,Mobile Pay,2.49
500360,2026-01-16,2026-01-16 08:58:00,Harbor Point,South,340,Debit Card,7.68
500361,2026-01-16,2026-01-16 17:27:00,Downtown,North,142,Credit Card,7.78
500362,2026-01-16,2026-01-16 08:02:00,Airport Kiosk,West,374,Cash,10.34
500363,2026-01-16,2026-01-16 09:44:00,Uptown Mall,East,334,Debit Card,6.68
500364,2026-01-16,2026-01-16 11:34:00,Downtown,North,71,Debit Card,4.24
500365,2026-01-16,2026-01-16 17:46:00,Harbor Point,South,504,Cash,2.94
500366,2026-01-16,2026-01-16 09:51:00,Uptown Mall,East,703,Mobile Pay,18.84
500367,2026-01-16,2026-01-16 13:18:00,Harbor Point,South,888,Mobile Pay,3.48
500368,2026-01-16,2026-01-16 09:13:00,Uptown Mall,East,764,Cash,7.63
500369,2026-01-16,2026-01-16 16:55:00,Downtown,North,279,Credit Card,10.74
500370,2026-01-16,2026-01-16 08:32:00,Airport Kiosk,West,543,Debit Card,6.16
500371,2026-01-16,2026-01-16 15:05:00,Riverside,South,72,Debit Card,14.66
500372,2026-01-16,2026-01-16 15:47:00,Downtown,North,796,Credit Card,24.28
500373,2026-01-17,2026-01-17 18:10:00,Downtown,North,372,Debit Card,12.28
500374,2026-01-17,2026-01-17 10:59:00,Harbor Point,South,307,Credit Card,8.36
500375,2026-01-17,2026-01-17 17:35:00,Riverside,South,420,Debit Card,7.71
500376,2026-01-17,2026-01-17 14:28:00,Riverside,South,486,Credit Card,19.65
500377,2026-01-17,2026-01-17 09:35:00,Riverside,South,867,Debit Card,12.83
500378,2026-01-17,2026-01-17 09:52:00,Riverside,South,133,Mobile Pay,8.11
500379,2026-01-17,2026-01-17 11:20:00,Uptown Mall,East,292,Debit Card,23.64
500380,2026-01-17,2026-01-17 07:37:00,Harbor Point,South,112,Mobile Pay,15.79
500381,2026-01-17,2026-01-17 09:21:00,Harbor Point,South,122,Debit Card,3.46
500382,2026-01-17,2026-01-17 13:17:00,Harbor Point,South,261,Cash,11.73
500383,2026-01-17,2026-01-17 11:39:00,Downtown,North,412,Credit Card,10.37
500384,2026-01-17,2026-01-17 14:27:00,Riverside,South,604,Credit Card,2.95
500385,2026-01-17,2026-01-17 09:40:00,Downtown,North,233,Credit Card,3.99
500386,2026-01-17,2026-01-17 17:08:00,Riverside,South,862,Credit Card,4.71
500387,2026-01-17,2026-01-17 08:08:00,Harbor Point,South,43,Cash,12.15
500388,2026-01-17,2026-01-17 09:28:00,Airport Kiosk,West,875,Mobile Pay,15.86
500389,2026-01-17,2026-01-17 18:30:00,Uptown Mall,East,383,Cash,3.42
500390,2026-01-17,2026-01-17 09:42:00,Airport Kiosk,West,167,Cash,2.92
500391,2026-01-17,2026-01-17 08:08:00,Airport Kiosk,West,445,Mobile Pay,15.4
500392,2026-01-17,2026-01-17 11:25:00,Airport Kiosk,West,309,Credit Card,14.97
500393,2026-01-18,2026-01-18 08:31:00,Riverside,South,709,Mobile Pay,3.45
500394,2026-01-18,2026-01-18 09:14:00,Riverside,South,272,Cash,4.44
500395,2026-01-18,2026-01-18 08:14:00,Uptown Mall,East,527,Mobile Pay,11.14
500396,2026-01-18,2026-01-18 13:28:00,Uptown Mall,East,44,Cash,11.87
500397,2026-01-18,2026-01-18 11:47:00,Harbor Point,South,814,Cash,8.36
500398,2026-01-18,2026-01-18 09:46:00,Harbor Point,South,13,Mobile Pay,11.79
500399,2026-01-18,2026-01-18 09:16:00,Riverside,South,546,Credit Card,11.22
500400,2026-01-18,2026-01-18 11:14:00,Uptown Mall,East,769,Mobile Pay,15.06
500401,2026-01-18,2026-01-18 09:37:00,Riverside,South,349,Cash,15.22
500402,2026-01-18,2026-01-18 08:06:00,Uptown Mall,East,533,Cash,10.1
500403,2026-01-18,2026-01-18 08:50:00,Harbor Point,South,56,Debit Card,2.68
500404,2026-01-18,2026-01-18 09:33:00,Harbor Point,South,35,Cash,5.67
500405,2026-01-18,2026-01-18 13:01:00,Airport Kiosk,West,480,Mobile Pay,16.79
500406,2026-01-18,2026-01-18 08:59:00,Uptown Mall,East,323,Cash,10.96
500407,2026-01-18,2026-01-18 17:20:00,Harbor Point,South,335,Credit Card,13.74
500408,2026-01-18,2026-01-18 08:36:00,Downtown,North,243,Credit Card,8.92
500409,2026-01-18,2026-01-18 10:26:00,Harbor Point,South,85,Mobile Pay,14.99
500410,2026-01-18,2026-01-18 13:29:00,Downtown,North,85,Credit Card,4.23
500411,2026-01-18,2026-01-18 15:55:00,Downtown,North,678,Cash,13.57
500412,2026-01-18,2026-01-18 12:51:00,Downtown,North,517,Mobile Pay,11.3
500413,2026-01-18,2026-01-18 09:16:00,Riverside,South,134,Mobile Pay,2.68
500414,2026-01-18,2026-01-18 14:25:00,Harbor Point,South,220,Mobile Pay,15.17
500415,2026-01-18,2026-01-18 14:23:00,Airport Kiosk,West,497,Credit Card,8.16
500416,2026-01-19,2026-01-19 14:24:00,Downtown,North,31,Credit Card,2.74
500417,2026-01-19,2026-01-19 07:54:00,Downtown,North,692,Mobile Pay,16.82
500418,2026-01-19,2026-01-19 10:08:00,Uptown Mall,East,375,Debit Card,4.25
500419,2026-01-19,2026-01-19 13:10:00,Downtown,North,213,Cash,8.37
500420,2026-01-19,2026-01-19 10:51:00,Riverside,South,380,Credit Card,3.17
500421,2026-01-19,2026-01-19 08:45:00,Airport Kiosk,West,110,Credit Card,9.34
500422,2026-01-19,2026-01-19 12:03:00,Downtown,North,442,Cash,3.16
500423,2026-01-19,2026-01-19 10:35:00,Uptown Mall,East,797,Cash,17.22
500424,2026-01-19,2026-01-19 12:06:00,Harbor Point,South,393,Cash,8.11
500425,2026-01-19,2026-01-19 16:01:00,Airport Kiosk,West,733,Credit Card,19.73
500426,2026-01-19,2026-01-19 10:20:00,Airport Kiosk,West,504,Cash,7.82
500427,2026-01-19,2026-01-19 08:18:00,Harbor Point,South,770,Credit Card,2.72
500428,2026-01-19,2026-01-19 18:23:00,Downtown,North,309,Debit Card,11.37
500429,2026-01-19,2026-01-19 10:30:00,Downtown,North,308,Debit Card,17.39
500430,2026-01-19,2026-01-19 16:26:00,Downtown,North,819,Credit Card,4.49
500431,2026-01-19,2026-01-19 11:38:00,Airport Kiosk,West,697,Cash,6.89
500432,2026-01-19,2026-01-19 16:40:00,Airport Kiosk,West,380,Debit Card,10.49
500433,2026-01-19,2026-01-19 13:00:00,Uptown Mall,East,149,Debit Card,4.17
500434,2026-01-19,2026-01-19 12:41:00,Uptown Mall,East,525,Mobile Pay,23.44
500435,2026-01-19,2026-01-19 08:04:00,Downtown,North,550,Mobile Pay,17.54
500436,2026-01-19,2026-01-19 08:13:00,Harbor Point,South,341,Cash,8.48
500437,2026-01-20,2026-01-20 09:17:00,Uptown Mall,East,556,Debit Card,7.14
500438,2026-01-20,2026-01-20 07:41:00,Downtown,North,289,Debit Card,8.43
500439,2026-01-20,2026-01-20 10:02:00,Downtown,North,337,Debit Card,6.96
500440,2026-01-20,2026-01-20 12:56:00,Airport Kiosk,West,521,Mobile Pay,3.89
500441,2026-01-20,2026-01-20 12:37:00,Riverside,South,363,Debit Card,3.48
500442,2026-01-20,2026-01-20 11:42:00,Riverside,South,887,Mobile Pay,8.06
500443,2026-01-20,2026-01-20 14:21:00,Harbor Point,South,889,Cash,15.47
500444,2026-01-20,2026-01-20 12:17:00,Downtown,North,294,Credit Card,3.25
500445,2026-01-20,2026-01-20 09:30:00,Harbor Point,South,421,Credit Card,2.69
500446,2026-01-20,2026-01-20 18:35:00,Airport Kiosk,West,506,Cash,7.67
500447,2026-01-20,2026-01-20 16:59:00,Uptown Mall,East,77,Credit Card,2.5
500448,2026-01-20,2026-01-20 11:41:00,Uptown Mall,East,813,Debit Card,4.19
500449,2026-01-20,2026-01-20 13:51:00,Uptown Mall,East,790,Debit Card,3.48
500450,2026-01-20,2026-01-20 08:31:00,Riverside,South,33,Debit Card,30.33
500451,2026-01-20,2026-01-20 18:11:00,Harbor Point,South,117,Credit Card,4.18
500452,2026-01-21,2026-01-21 14:23:00,Riverside,South,886,Cash,22.77
500453,2026-01-21,2026-01-21 18:37:00,Riverside,South,670,Credit Card,4.75
500454,2026-01-21,2026-01-21 11:44:00,Uptown Mall,East,49,Mobile Pay,24.83
500455,2026-01-21,2026-01-21 13:37:00,Downtown,North,140,Credit Card,4.22
500456,2026-01-21,2026-01-21 08:07:00,Riverside,South,77,Cash,7.54
500457,2026-01-21,2026-01-21 16:58:00,Uptown Mall,East,31,Debit Card,13.63
500458,2026-01-21,2026-01-21 10:37:00,Downtown,North,797,Credit Card,9.64
500459,2026-01-21,2026-01-21 12:47:00,Downtown,North,263,Credit Card,2.72
500460,2026-01-21,2026-01-21 11:48:00,Airport Kiosk,West,101,Cash,18.17
500461,2026-01-21,2026-01-21 09:55:00,Downtown,North,891,Credit Card,14.8
500462,2026-01-21,2026-01-21 08:55:00,Airport Kiosk,West,610,Credit Card,11.1
500463,2026-01-21,2026-01-21 14:50:00,Harbor Point,South,232,Debit Card,12.0
500464,2026-01-21,2026-01-21 14:51:00,Riverside,South,435,Cash,8.33
500465,2026-01-22,2026-01-22 07:48:00,Harbor Point,South,209,Mobile Pay,20.83
500466,2026-01-22,2026-01-22 12:27:00,Downtown,North,735,Debit Card,3.15
500467,2026-01-22,2026-01-22 16:18:00,Uptown Mall,East,518,Cash,15.57
500468,2026-01-22,2026-01-22 18:01:00,Riverside,South,268,Credit Card,15.09
500469,2026-01-22,2026-01-22 13:45:00,Downtown,North,858,Cash,24.34
500470,2026-01-22,2026-01-22 14:40:00,Riverside,South,366,Mobile Pay,3.21
500471,2026-01-22,2026-01-22 16:09:00,Downtown,North,570,Debit Card,6.87
500472,2026-01-22,2026-01-22 11:09:00,Downtown,North,138,Credit Card,8.83
500473,2026-01-22,2026-01-22 13:28:00,Riverside,South,486,Debit Card,17.15
500474,2026-01-22,2026-01-22 08:43:00,Harbor Point,South,670,Credit Card,6.36
500475,2026-01-22,2026-01-22 13:18:00,Downtown,North,144,Cash,5.48
500476,2026-01-22,2026-01-22 07:56:00,Uptown Mall,East,446,Debit Card,13.84
500477,2026-01-22,2026-01-22 10:24:00,Riverside,South,596,Mobile Pay,11.78
500478,2026-01-22,2026-01-22 09:53:00,Downtown,North,445,Cash,7.32
500479,2026-01-23,2026-01-23 16:48:00,Uptown Mall,East,764,Cash,10.34
500480,2026-01-23,2026-01-23 17:54:00,Airport Kiosk,West,268,Debit Card,5.88
500481,2026-01-23,2026-01-23 10:52:00,Downtown,North,630,Debit Card,12.16
500482,2026-01-23,2026-01-23 10:42:00,Uptown Mall,East,802,Debit Card,12.56
500483,2026-01-23,2026-01-23 08:47:00,Airport Kiosk,West,672,Mobile Pay,8.65
500484,2026-01-23,2026-01-23 08:38:00,Airport Kiosk,West,466,Debit Card,8.32
500485,2026-01-23,2026-01-23 13:21:00,Riverside,South,111,Mobile Pay,15.27
500486,2026-01-23,2026-01-23 08:58:00,Riverside,South,584,Debit Card,7.86
500487,2026-01-23,2026-01-23 17:25:00,Riverside,South,769,Mobile Pay,7.36
500488,2026-01-23,2026-01-23 16:21:00,Airport Kiosk,West,802,Debit Card,23.71
500489,2026-01-23,2026-01-23 08:39:00,Riverside,South,715,Cash,13.81
500490,2026-01-23,2026-01-23 16:47:00,Riverside,South,573,Credit Card,12.05
500491,2026-01-23,2026-01-23 08:42:00,Uptown Mall,East,11,Mobile Pay,8.39
500492,2026-01-23,2026-01-23 08:37:00,Riverside,South,345,Debit Card,15.75
500493,2026-01-23,2026-01-23 13:49:00,Uptown Mall,East,784,Debit Card,8.39
500494,2026-01-23,2026-01-23 07:32:00,Uptown Mall,East,241,Credit Card,2.49
500495,2026-01-24,2026-01-24 11:45:00,Airport Kiosk,West,134,Cash,4.42
500496,2026-01-24,2026-01-24 07:16:00,Uptown Mall,East,528,Credit Card,3.41
500497,2026-01-24,2026-01-24 09:02:00,Airport Kiosk,West,44,Credit Card,10.11
500498,2026-01-24,2026-01-24 13:08:00,Uptown Mall,East,49,Cash,4.15
500499,2026-01-24,2026-01-24 07:03:00,Harbor Point,South,443,Mobile Pay,18.58
500500,2026-01-24,2026-01-24 08:13:00,Downtown,North,415,Credit Card,32.73
500501,2026-01-24,2026-01-24 09:35:00,Harbor Point,South,803,Credit Card,9.56
500502,2026-01-24,2026-01-24 15:42:00,Riverside,South,352,Credit Card,13.81
500503,2026-01-24,2026-01-24 09:27:00,Riverside,South,279,Credit Card,3.74
500504,2026-01-24,2026-01-24 11:41:00,Harbor Point,South,99,Credit Card,3.46
500505,2026-01-24,2026-01-24 07:17:00,Harbor Point,South,193,Mobile Pay,16.7
500506,2026-01-24,2026-01-24 09:03:00,Uptown Mall,East,892,Credit Card,12.42
500507,2026-01-24,2026-01-24 11:16:00,Harbor Point,South,389,Credit Card,5.12
500508,2026-01-24,2026-01-24 12:12:00,Downtown,North,111,Debit Card,6.9
500509,2026-01-24,2026-01-24 11:03:00,Airport Kiosk,West,338,Credit Card,9.16
500510,2026-01-24,2026-01-24 09:46:00,Airport Kiosk,West,309,Debit Card,2.47
500511,2026-01-24,2026-01-24 15:20:00,Airport Kiosk,West,826,Mobile Pay,14.76
500512,2026-01-24,2026-01-24 11:46:00,Airport Kiosk,West,776,Credit Card,17.69
500513,2026-01-24,2026-01-24 12:39:00,Downtown,North,131,Credit Card,8.14
500514,2026-01-24,2026-01-24 09:30:00,Harbor Point,South,436,Debit Card,15.12
500515,2026-01-24,2026-01-24 10:04:00,Airport Kiosk,West,729,Debit Card,8.34
500516,2026-01-24,2026-01-24 09:41:00,Downtown,North,455,Credit Card,16.98
500517,2026-01-24,2026-01-24 10:49:00,Downtown,North,342,Credit Card,5.86
500518,2026-01-24,2026-01-24 12:53:00,Uptown Mall,East,500,Mobile Pay,8.36
500519,2026-01-24,2026-01-24 08:21:00,Airport Kiosk,West,210,Debit Card,14.7
500520,2026-01-24,2026-01-24 13:43:00,Riverside,South,289,Cash,20.04
500521,2026-01-24,2026-01-24 16:52:00,Downtown,North,557,Mobile Pay,13.03
500522,2026-01-24,2026-01-24 12:03:00,Harbor Point,South,51,Cash,11.91
500523,2026-01-24,2026-01-24 12:13:00,Uptown Mall,East,454,Debit Card,3.95
500524,2026-01-24,2026-01-24 08:21:00,Downtown,North,128,Mobile Pay,12.54
500525,2026-01-24,2026-01-24 08:05:00,Airport Kiosk,West,711,Credit Card,16.06
500526,2026-01-25,2026-01-25 11:53:00,Riverside,South,534,Cash,28.57
500527,2026-01-25,2026-01-25 10:03:00,Uptown Mall,East,121,Cash,4.22
500528,2026-01-25,2026-01-25 10:42:00,Harbor Point,South,596,Mobile Pay,26.5
500529,2026-01-25,2026-01-25 10:47:00,Airport Kiosk,West,348,Cash,7.23
500530,2026-01-25,2026-01-25 15:58:00,Harbor Point,South,446,Debit Card,7.32
500531,2026-01-25,2026-01-25 07:01:00,Uptown Mall,East,820,Credit Card,2.97
500532,2026-01-25,2026-01-25 17:29:00,Riverside,South,34,Mobile Pay,26.34
500533,2026-01-25,2026-01-25 07:46:00,Downtown,North,185,Cash,18.73
500534,2026-01-25,2026-01-25 18:07:00,Airport Kiosk,West,108,Cash,35.46
500535,2026-01-25,2026-01-25 09:40:00,Harbor Point,South,824,Mobile Pay,13.66
500536,2026-01-25,2026-01-25 17:46:00,Downtown,North,302,Cash,2.43
500537,2026-01-25,2026-01-25 12:26:00,Riverside,South,430,Credit Card,13.54
500538,2026-01-25,2026-01-25 08:19:00,Downtown,North,64,Mobile Pay,11.3
500539,2026-01-25,2026-01-25 09:26:00,Uptown Mall,East,378,Mobile Pay,4.2
500540,2026-01-25,2026-01-25 08:46:00,Uptown Mall,East,239,Debit Card,3.46
500541,2026-01-25,2026-01-25 13:14:00,Uptown Mall,East,623,Credit Card,6.21
500542,2026-01-25,2026-01-25 09:17:00,Downtown,North,444,Debit Card,8.35
500543,2026-01-25,2026-01-25 09:15:00,Harbor Point,South,688,Mobile Pay,2.91
500544,2026-01-25,2026-01-25 15:14:00,Airport Kiosk,West,706,Debit Card,2.96
500545,2026-01-25,2026-01-25 07:24:00,Downtown,North,42,Cash,18.55
500546,2026-01-25,2026-01-25 10:38:00,Airport Kiosk,West,680,Debit Card,32.87
500547,2026-01-25,2026-01-25 07:04:00,Harbor Point,South,80,Mobile Pay,30.92
500548,2026-01-25,2026-01-25 14:44:00,Harbor Point,South,139,Credit Card,16.62
500549,2026-01-25,2026-01-25 11:39:00,Airport Kiosk,West,749,Credit Card,15.46
500550,2026-01-25,2026-01-25 12:42:00,Airport Kiosk,West,373,Credit Card,11.74
500551,2026-01-26,2026-01-26 09:34:00,Downtown,North,503,Mobile Pay,7.14
500552,2026-01-26,2026-01-26 17:59:00,Riverside,South,881,Mobile Pay,6.6
500553,2026-01-26,2026-01-26 10:41:00,Downtown,North,650,Credit Card,7.38
500554,2026-01-26,2026-01-26 17:22:00,Riverside,South,369,Debit Card,17.97
500555,2026-01-26,2026-01-26 08:09:00,Riverside,South,166,Cash,19.65
500556,2026-01-26,2026-01-26 17:44:00,Harbor Point,South,456,Cash,10.8
500557,2026-01-26,2026-01-26 17:48:00,Uptown Mall,East,115,Mobile Pay,5.84
500558,2026-01-26,2026-01-26 07:00:00,Downtown,North,30,Credit Card,5.82
500559,2026-01-26,2026-01-26 16:23:00,Harbor Point,South,26,Credit Card,14.65
500560,2026-01-26,2026-01-26 16:42:00,Harbor Point,South,189,Credit Card,16.14
500561,2026-01-26,2026-01-26 08:50:00,Downtown,North,455,Credit Card,14.96
500562,2026-01-26,2026-01-26 13:03:00,Airport Kiosk,West,356,Debit Card,4.17
500563,2026-01-26,2026-01-26 09:38:00,Riverside,South,509,Mobile Pay,7.56
500564,2026-01-26,2026-01-26 12:50:00,Riverside,South,605,Cash,3.69
500565,2026-01-26,2026-01-26 10:50:00,Airport Kiosk,West,485,Debit Card,13.11
500566,2026-01-26,2026-01-26 10:45:00,Uptown Mall,East,50,Cash,14.82
500567,2026-01-26,2026-01-26 08:48:00,Uptown Mall,East,867,Credit Card,10.41
500568,2026-01-26,2026-01-26 09:09:00,Harbor Point,South,658,Credit Card,17.82
500569,2026-01-26,2026-01-26 09:50:00,Riverside,South,848,Cash,3.46
500570,2026-01-26,2026-01-26 15:09:00,Harbor Point,South,391,Debit Card,8.12
500571,2026-01-26,2026-01-26 16:21:00,Airport Kiosk,West,678,Debit Card,3.72
500572,2026-01-26,2026-01-26 13:03:00,Harbor Point,South,433,Cash,21.41
500573,2026-01-26,2026-01-26 08:58:00,Downtown,North,819,Credit Card,3.48
500574,2026-01-26,2026-01-26 15:30:00,Airport Kiosk,West,736,Credit Card,6.14
500575,2026-01-26,2026-01-26 08:42:00,Downtown,North,186,Credit Card,4.17
500576,2026-01-27,2026-01-27 15:13:00,Harbor Point,South,514,Credit Card,13.67
500577,2026-01-27,2026-01-27 11:45:00,Harbor Point,South,175,Cash,9.31
500578,2026-01-27,2026-01-27 08:48:00,Uptown Mall,East,78,Debit Card,9.85
500579,2026-01-27,2026-01-27 17:21:00,Airport Kiosk,West,280,Credit Card,15.87
500580,2026-01-27,2026-01-27 13:08:00,Riverside,South,857,Credit Card,2.96
500581,2026-01-27,2026-01-27 12:55:00,Airport Kiosk,West,861,Debit Card,4.61
500582,2026-01-27,2026-01-27 10:22:00,Uptown Mall,East,416,Debit Card,18.98
500583,2026-01-27,2026-01-27 08:21:00,Airport Kiosk,West,717,Debit Card,4.39
500584,2026-01-27,2026-01-27 08:48:00,Harbor Point,South,811,Mobile Pay,8.2
500585,2026-01-27,2026-01-27 10:03:00,Downtown,North,609,Credit Card,11.28
500586,2026-01-27,2026-01-27 16:09:00,Uptown Mall,East,232,Mobile Pay,7.17
500587,2026-01-27,2026-01-27 09:33:00,Airport Kiosk,West,235,Debit Card,4.69
500588,2026-01-27,2026-01-27 08:42:00,Riverside,South,650,Credit Card,12.7
500589,2026-01-27,2026-01-27 18:52:00,Uptown Mall,East,280,Debit Card,7.37
500590,2026-01-27,2026-01-27 08:10:00,Uptown Mall,East,860,Debit Card,10.83
500591,2026-01-27,2026-01-27 15:27:00,Riverside,South,426,Credit Card,16.99
500592,2026-01-27,2026-01-27 07:29:00,Uptown Mall,East,416,Cash,16.78
500593,2026-01-27,2026-01-27 08:56:00,Uptown Mall,East,362,Debit Card,3.24
500594,2026-01-27,2026-01-27 08:50:00,Uptown Mall,East,657,Debit Card,7.33
500595,2026-01-27,2026-01-27 12:16:00,Downtown,North,728,Credit Card,6.18
500596,2026-01-27,2026-01-27 13:42:00,Harbor Point,South,363,Debit Card,7.34
500597,2026-01-27,2026-01-27 07:36:00,Riverside,South,19,Credit Card,11.56
500598,2026-01-27,2026-01-27 08:51:00,Airport Kiosk,West,374,Credit Card,2.47
500599,2026-01-27,2026-01-27 16:15:00,Harbor Point,South,81,Mobile Pay,13.81
500600,2026-01-27,2026-01-27 08:45:00,Riverside,South,105,Mobile Pay,14.15
500601,2026-01-27,2026-01-27 16:54:00,Downtown,North,333,Credit Card,13.51
500602,2026-01-28,2026-01-28 18:46:00,Airport Kiosk,West,786,Debit Card,5.4
500603,2026-01-28,2026-01-28 09:39:00,Downtown,North,889,Mobile Pay,24.75
